fecha;nro_pliego ;nro_orden_de_compra ;unidad_ejecutora;jurisdiccion;proveedor;cuit;importe;descripcion;cantidad;descripcion_rubro
2020-05-22 00:00:00;623-1394-LPU18;7211-5475-OC20;7211 - UPE ECOPARQUE INTERACTIVO DE LA CABA;JEFATURA DE GOBIERNO;Servicios para la Higiene S.A ;30-71158542-3;12647.61;AGUA LAVANDINA (HIPOCLORITO DE SODIO) Líquido amarillento, que puede contener un ligero sedimento, utilizando en el blanqueo y desinfección de ropas y demás materiales de uso doméstico.     Tendrá un  contenido mínimo entre 81 g/l y 110 g/l de cloro activo y los demás componentes de acuerdo a las exigencias de la Norma IRAM Nº 41.173 parte I, II, III, IV, V y VI.    En envase plástico de polietileno virgen  de alta densidad, de color u opacidad tal que no permita el paso de la luz. Su cierre hermético de seguridad no presentará pérdidas durante su manipuleo  y/o estiba. Espesor mínimo del envase 500 µ.    Nota: no es conveniente efectuar los pedidos excesivamente grandes,  debido a la pérdida de cloro activo. Los mismos deberán realizarse calculando su consumo dentro de los 120 días aproximadamente. El almacenaje será en lo posible en lugar oscuro.    El ACONDICIONAMIENTO Y CAPACIDAD DE LOS ENVASES QUEDARA A CARGO DE LA REPARTICIÓN USUARIA.   Modelo: Tipo II, con un contenido mínimo entre 81 g/l y 110 g/l de cloro activo Presentacion: Envase plástico de polietileno virgen de alta densidad (espesor mínimo 500 µ.), color/opacidad que no permita el paso de la luz, cierre hermético de seguridad, sin pérdidas por manipuleo y/o estiba  Tipo: II ;27;Perfumería, Limpieza y Contenedores Comerciales e Industriales
2020-05-22 00:00:00;623-1215-LPU19;401-5567-OC20;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;Servicios para la Higiene S.A ;30-71158542-3;4711.59;ALCOHOL ETILICO EN GEL + ASOCIADOS Demás especificaciones deberán ser indicadas por la repartición solicitante   Modelo: De efecto bactericida ;3;Perfumería, Limpieza y Contenedores Comerciales e Industriales
2020-05-22 00:00:00;623-0888-LPU19;410-5545-OC20;410 - HTAL.TEODORO ALVAREZ  ;MINISTERIO DE SALUD;COSTURAR S.A.;33-71144269-9;22470;AMBO DE USO ASISTENCIAL REUSABLE - PARA CONVENIO MARCO . Modelo: De algodón - poliéster. Casaca escote en V, manga corta. ;21;Salud
2020-05-22 00:00:00;430-0567-CDI20;430-5535-OC20;430 - HTAL. JOSE M.RAMOS MEJIA ;MINISTERIO DE SALUD;BIOQUIMICA SRL;30-64216922-6;1245000;CABINA DE SEGURIDAD BIOLOGICA Provista de ventilador centrífugo con soportes antivibratorios y protectores térmicos de seguridad, con entrada frontal con apertura de indicador de presión sobre el filtro HEPA, equipada con luz interior fluorescente, luz UV germicida y toma corriente interno, construída bajo normas internacionales de seguridad: ISO, STD 14644, EN ISO 3744, FED STD 209     Modelo: Con flujo laminar vertical con filtro HEPA de 0,3 µm (99.999% de eficiencia) según DOP, protegido por prefiltros y rejillas protectoras. Sistema de filtración antiestático, antibacteriano e ignífugo Variedad: No aplica ;1;Salud
2020-05-22 00:00:00;423-0577-LPU20;423-5536-OC20;423 - HTAL. FRANCISCO J.MUÑIZ  ;MINISTERIO DE SALUD;BIOQUIMICA SRL;30-64216922-6;350000;HISOPO    Modelo: De plástico y dacron en tubo estéril descartable,  en envase individual ;10000;Salud
2020-05-22 00:00:00;412-0915-CME20;412-5563-OC20;412 - HTAL. COSME ARGERICH  ;MINISTERIO DE SALUD;Laboratorios Britania SA;33-64529398-9;84000;HISOPO Demás especificaciones deberán ser indicadas por la repartición solicitante   Modelo: De plástico flexible,estéril,con punta de nylon,en envase individual.Varilla y punta no tóxicas ;1000;Salud
2020-05-22 00:00:00;;2020-OCC-27007;;MINISTERIO DE SALUD;FERAVAL S.A.;33711192579;$ 580,000.00;;2000;
2020-05-22 00:00:00;;2020-OCC-27055;;MINISTERIO DE SALUD;LABORTEKNIC S.R.L;30714959499;$ 215,000.00;;20000;
2020-05-26 00:00:00;432-0158-CME20;432-5577-OC20;432 - HTAL. MANUEL ROCCA ;MINISTERIO DE SALUD;Laboratorios Britania SA;33-64529398-9;3500;HISOPO ESTERIL PARA POLICIA METROPOLITANA . Modelo: Hisopo estéril plástico/algodón x 100 u ;2;Salud
2020-05-26 00:00:00;438-1004-CME20;438-5594-OC20;438 - HTAL. ENRIQUE TORNU;MINISTERIO DE SALUD;MARIA CONSTANZA BERUTI CORDOBA;27-22964303-2;41157;SERVICIO DE VALIDACION DE CABINA PARA SEGURIDAD BIOLOGICA iluminación, nivel de temperatura y humedad relativa ambiente.Con redacción de Protocolo e informe correspondiente.     Modelo: Marca NUAIRE, modelo NO NU 425-400 E, Clase II, validación según normas NSF STD 49, BS 5726-5296, Federal STD 209/E y MIL 51068 C, con tests de: uniformidad de velocidad del aire, fuga (DOP), conteo de partículas, presión diferencial, nivel de ruidos, ;1;Salud
2020-05-26 00:00:00;433-0954-CME20;433-5503-OC20;433 - HTAL. SANTA LUCIA  ;MINISTERIO DE SALUD;CEGENS S.A.;30-71250912-7;4450;SENSOR PARA OXIMETRIA DE PULSO . Modelo: Tipo Clip. Reusable para adulto. ;1;Salud
2020-05-26 00:00:00;433-0954-CME20;433-5503-OC20;433 - HTAL. SANTA LUCIA  ;MINISTERIO DE SALUD;CEGENS S.A.;30-71250912-7;4450;SENSOR PARA OXIMETRIA DE PULSO . Modelo: Tipo Clip. Reusable para adulto. ;1;Salud
2020-05-26 00:00:00;433-0954-CME20;433-5503-OC20;433 - HTAL. SANTA LUCIA  ;MINISTERIO DE SALUD;CEGENS S.A.;30-71250912-7;22950;SENSOR . Modelo: Para saturometro ;3;Salud
2020-05-26 00:00:00;623-1394-LPU18;7450-5615-OC20;7450 - Secretaria de Integracion Social y Urbana;MINISTERIO HABITAT Y DESARROLLO HUMANO;Servicios para la Higiene S.A ;30-71158542-3;18737.2;AGUA LAVANDINA (HIPOCLORITO DE SODIO) Líquido amarillento, que puede contener un ligero sedimento, utilizando en el blanqueo y desinfección de ropas y demás materiales de uso doméstico.     Tendrá un  contenido mínimo entre 81 g/l y 110 g/l de cloro activo y los demás componentes de acuerdo a las exigencias de la Norma IRAM Nº 41.173 parte I, II, III, IV, V y VI.    En envase plástico de polietileno virgen  de alta densidad, de color u opacidad tal que no permita el paso de la luz. Su cierre hermético de seguridad no presentará pérdidas durante su manipuleo  y/o estiba. Espesor mínimo del envase 500 µ.    Nota: no es conveniente efectuar los pedidos excesivamente grandes,  debido a la pérdida de cloro activo. Los mismos deberán realizarse calculando su consumo dentro de los 120 días aproximadamente. El almacenaje será en lo posible en lugar oscuro.    El ACONDICIONAMIENTO Y CAPACIDAD DE LOS ENVASES QUEDARA A CARGO DE LA REPARTICIÓN USUARIA.   Modelo: Tipo II, con un contenido mínimo entre 81 g/l y 110 g/l de cloro activo Presentacion: Envase plástico de polietileno virgen de alta densidad (espesor mínimo 500 µ.), color/opacidad que no permita el paso de la luz, cierre hermético de seguridad, sin pérdidas por manipuleo y/o estiba  Tipo: II ;40;Perfumería, Limpieza y Contenedores Comerciales e Industriales
2020-05-26 00:00:00;432-0158-CME20;432-5580-OC20;432 - HTAL. MANUEL ROCCA ;MINISTERIO DE SALUD;RAUL JORGE LEON POGGI;20-08336759-9;9776;FRASCO PARA RECOLECCION DE MUESTRA PARA ANALISIS . Modelo: De 125 ml, de polipropileno (PP), con tapa a rosca. Estéril. Envasado individualmente en envase que garantice su conservación. ;4;Salud
2020-05-26 00:00:00;432-0158-CME20;432-5577-OC20;432 - HTAL. MANUEL ROCCA ;MINISTERIO DE SALUD;Laboratorios Britania SA;33-64529398-9;3500;HISOPO ESTERIL PARA POLICIA METROPOLITANA . Modelo: Hisopo estéril plástico/algodón x 100 u ;2;Salud
2020-05-26 00:00:00;623-1204-LPU18;425-5626-OC20;425 - HTAL. JOSE M. PENNA;MINISTERIO DE SALUD;ARTFUL S.A.;30-71043932-6;260358;MAMELUCO DE SEGURIDAD ESPECIFICACIONES DE LA TELA.:  Tela no tejida de oleafina termosoldada tipo Tyvek. Con revestimiento de polietileno de alta densidad. Deberá poseer una superficie lisa y antiestática repelente a la contaminación.  COLOR: Blanco  NORMAS DE CONFECCION:  Extraespaciosos en las áreas que se requiera presión en los movimientos.  Cierre antiestático de tamaño completo.  Usos: Para tareas que requieran una eficaz barrera contra líquidos en general,  ácidos altamente corrosivos y solventes orgánicos mas comunes.  Nota: la elección de los tipos de prendas  mas adecuadas para la tarea que realicen los agentes, quedará a cargo de la repartición solicitante. Modelo: Tipo Tyvek, blanco, con capucha, mangas largas Voltaje: Blanco ;300;Textil, Confección y Calzado 
2020-05-26 00:00:00;438-0667-CDI20;438-5616-OC20;438 - HTAL. ENRIQUE TORNU;MINISTERIO DE SALUD;STORING INSUMOS MEDICOS S.R.L.;30-70887571-2;28050;MUCOSUCTOR  . Modelo: Con sonda, con reservorio, para broncoscopia, equipo para cultivo de secreciones bronquiales. Descartable, estéril y atóxico. Envasado individualmente en envase que garantice su conservación. Referencia comercial GTS-32 ;100;Salud
2020-05-26 00:00:00;438-0667-CDI20;438-5617-OC20;438 - HTAL. ENRIQUE TORNU;MINISTERIO DE SALUD;DROGUERIA FARMATEC S.A.;30-70714285-1;37162.5;MUCOSUCTOR  . Modelo: Para broncoscopía con catéter protegido. Tipo GTS-14. Set de Cultivo de Secreciones Bronquiales. Estéril, atóxico y apirogénico. Envasado individualmente en envase que garantice su conservación ;50;Salud
2020-05-26 00:00:00;433-0954-CME20;433-5503-OC20;433 - HTAL. SANTA LUCIA  ;MINISTERIO DE SALUD;CEGENS S.A.;30-71250912-7;22950;SENSOR . Modelo: Para saturometro ;3;Salud
2020-05-26 00:00:00;433-0954-CME20;433-5503-OC20;433 - HTAL. SANTA LUCIA  ;MINISTERIO DE SALUD;CEGENS S.A.;30-71250912-7;5025;SENSOR . Modelo: Para saturometro ;1;Salud
2020-05-26 00:00:00;433-0954-CME20;433-5503-OC20;433 - HTAL. SANTA LUCIA  ;MINISTERIO DE SALUD;CEGENS S.A.;30-71250912-7;4450;SENSOR PARA OXIMETRIA DE PULSO . Modelo: Tipo Clip. Reusable para adulto. ;1;Salud
2020-05-26 00:00:00;433-0954-CME20;433-5503-OC20;433 - HTAL. SANTA LUCIA  ;MINISTERIO DE SALUD;CEGENS S.A.;30-71250912-7;4450;SENSOR PARA OXIMETRIA DE PULSO . Modelo: Tipo Clip. Reusable para adulto. ;1;Salud
2020-05-26 00:00:00;438-1004-CME20;438-5594-OC20;438 - HTAL. ENRIQUE TORNU;MINISTERIO DE SALUD;MARIA CONSTANZA BERUTI CORDOBA;27-22964303-2;41157;SERVICIO DE VALIDACION DE CABINA PARA SEGURIDAD BIOLOGICA iluminación, nivel de temperatura y humedad relativa ambiente.Con redacción de Protocolo e informe correspondiente.     Modelo: Marca NUAIRE, modelo NO NU 425-400 E, Clase II, validación según normas NSF STD 49, BS 5726-5296, Federal STD 209/E y MIL 51068 C, con tests de: uniformidad de velocidad del aire, fuga (DOP), conteo de partículas, presión diferencial, nivel de ruidos, ;1;Salud
2020-05-27 00:00:00;418-0649-CDI20;418-5661-OC20;418 - HTAL. JUAN A. FERNANDEZ;MINISTERIO DE SALUD;BECTON DICKINSON ARGENTINA SRL;30-70047365-8;19500000;EQUIPO PARA REACCION EN CADENA DE LA POLIMERASA (PCR) EN TIEMPO REAL Modelo: PCR con oligonucleótidos marcados, completo con accesorios;10000;Salud
2020-05-27 00:00:00;420-0659-CDI20;420-5607-OC20;420 - HTAL. RICARDO GUTIERREZ  ;MINISTERIO DE SALUD;Laboratorios Britania SA;33-64529398-9;240000;HISOPO . Modelo: De plástico y dacron en tubo estéril descartable,en envase individual ;30;Salud
2020-05-27 00:00:00;420-0659-CDI20;420-5609-OC20;420 - HTAL. RICARDO GUTIERREZ  ;MINISTERIO DE SALUD;TECNOLAB S.A.;30-63897599-4;246984;KIT PARA DETECCION RAPIDA PARA VIRUS . . Modelo: Para detección del virus COVID-19 ;3;Salud
2020-05-27 00:00:00;423-0432-LPU20;423-5639-OC20;423 - HTAL. FRANCISCO J.MUÑIZ  ;MINISTERIO DE SALUD;BIOARS S.A.;30-68999191-9;214569.78;VIRUS RESPIRATORIOS . Modelo: Panel para determinar adenovirus,rvs,influenza A y B y   parainfluenza I, II y III. Anticuerpo monoclonal conjugado con isotiocianato de fluoresceína Variedad: Panel para determinar adenovirus, rvs, influenza A y B y parainfluenza I, II y III ;2;Salud
2020-05-27 00:00:00;7411-0306-LPU20;7411-5664-OC20;7411 - MINISTERIO DESARROLLO HUMANO Y HÁBITAT;MINISTERIO HABITAT Y DESARROLLO HUMANO;JUAN ERNESTO IBARRA;20-04424052-2;212000;AGUA LAVANDINA (HIPOCLORITO DE SODIO) - AYUDA SOCIAL A PERSONAS . Modelo: Acondicionado en envase que garantice su conservación ;1000;Reservado para GCBA 
2020-05-27 00:00:00;623-1394-LPU18;4002-5632-OC20;4002 - ENTE AUTARQUICO INSTITUTO DE TRANSPLANTE                                                ;MINISTERIO DE SALUD;Servicios para la Higiene S.A ;30-71158542-3;1873.72;AGUA LAVANDINA (HIPOCLORITO DE SODIO) Líquido amarillento, que puede contener un ligero sedimento, utilizando en el blanqueo y desinfección de ropas y demás materiales de uso doméstico.     Tendrá un  contenido mínimo entre 81 g/l y 110 g/l de cloro activo y los demás componentes de acuerdo a las exigencias de la Norma IRAM Nº 41.173 parte I, II, III, IV, V y VI.    En envase plástico de polietileno virgen  de alta densidad, de color u opacidad tal que no permita el paso de la luz. Su cierre hermético de seguridad no presentará pérdidas durante su manipuleo  y/o estiba. Espesor mínimo del envase 500 µ.    Nota: no es conveniente efectuar los pedidos excesivamente grandes,  debido a la pérdida de cloro activo. Los mismos deberán realizarse calculando su consumo dentro de los 120 días aproximadamente. El almacenaje será en lo posible en lugar oscuro.    El ACONDICIONAMIENTO Y CAPACIDAD DE LOS ENVASES QUEDARA A CARGO DE LA REPARTICIÓN USUARIA.   Modelo: Tipo II, con un contenido mínimo entre 81 g/l y 110 g/l de cloro activo Presentacion: Envase plástico de polietileno virgen de alta densidad (espesor mínimo 500 µ.), color/opacidad que no permita el paso de la luz, cierre hermético de seguridad, sin pérdidas por manipuleo y/o estiba  Tipo: II ;4;Perfumería, Limpieza y Contenedores Comerciales e Industriales
2020-05-27 00:00:00;423-0432-LPU20;423-5640-OC20;423 - HTAL. FRANCISCO J.MUÑIZ  ;MINISTERIO DE SALUD;TECNOLAB S.A.;30-63897599-4;26393.48;ANTI IGM HUMANA POLICLONAL    Modelo: Anticuerpo anti IgM humana de cabra marcada con FITC  Frasco de 1(un) ml cc:2mg/ml Variedad: Policlonal de cabra. Anti IgM humana ;4;Salud
2020-05-27 00:00:00;623-1394-LPU18;435-5605-OC20;435 - HTAL. RAMON SARDA  ;MINISTERIO DE SALUD;JUAN ERNESTO IBARRA;20-04424052-2;5488;GUANTE PARA USO DOMESTICO Fabricados en una sola pieza por proceso de inmersión, serán lisos. Deberán responder anatómicamente al contorno natural de la mano.     La superficie de los guantes estarán libres de materias extrañas, poros, ampollas, nervaduras, grietas, zonas pegajosas o cualquier otro defecto que afecte su eficiencia.    Nota: demás exigencias se ajustaran a la Norma IRAM N° 113.090.    Los talles a solicitar quedarán a cargo de la repartición usuaria.     Se deberán proveer en envase individual, con indicación de talle, cerrado hermético para prevenir humedad y suciedad, con amplia información técnica y recomendaciones generales.   Modelo: De caucho (goma), indicar talles OtrasCaracteristicas: indicar talles Presentacion:  Envase individual, con indicación de talle, cerrado hermético para prevenir humedad y suciedad, con amplia información técnica ;100;Textil, Confección y Calzado 
2020-05-27 00:00:00;401-0554-LPU20;401-5679-OC20;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;NUTRICIA-BAGO S.A.;30-70701343-1;1815000;HIDROLIZADO ENZIMATICO DE CASEINA Composición aproximada por 100 g. de polvo: Proteínas: (Hidrolizado de caseína) 16 a 16.5   g. Lípidos totales: 24 a 25.0 g. Triglicéridos de cadena mediana:11 a 12.0  g. Aceite de girasol refinado:11 a 12.0  g. Lecitina: 1.0  g. Hidratos de carbono: (Dextrinomaltosa): 51. a 52   g. Minerales y Vitaminas: 3.5 a 4.  g.   Modelo: . Variedad: Hidrolizado enzimático de caseína ;600;Salud
2020-05-27 00:00:00;420-0659-CDI20;420-5607-OC20;420 - HTAL. RICARDO GUTIERREZ  ;MINISTERIO DE SALUD;Laboratorios Britania SA;33-64529398-9;240000;HISOPO . Modelo: De plástico y dacron en tubo estéril descartable,en envase individual ;30;Salud
2020-05-27 00:00:00;420-0659-CDI20;420-5609-OC20;420 - HTAL. RICARDO GUTIERREZ  ;MINISTERIO DE SALUD;TECNOLAB S.A.;30-63897599-4;246984;KIT PARA DETECCION RAPIDA PARA VIRUS . . Modelo: Para detección del virus COVID-19 ;3;Salud
2020-05-27 00:00:00;416-1106-CME20;416-5651-OC20;416 - HTAL. CARLOS G. DURAND;MINISTERIO DE SALUD;STORING INSUMOS MEDICOS S.R.L.;30-70887571-2;14025;MUCOSUCTOR  . Modelo: Con sonda, con reservorio, para broncoscopia, equipo para cultivo de secreciones bronquiales. Descartable, estéril y atóxico. Envasado individualmente en envase que garantice su conservación. Referencia comercial GTS-32 ;50;Salud
2020-05-28 00:00:00;412-1078-CME20;412-5718-OC20;412 - HTAL. COSME ARGERICH;MINISTERIO DE SALUD;DROGUERIA MARTORANI S.A.;30-70296606-6;409940;EQUIPO PARA RESUCITACION PARA ADULTOS . Modelo: Reusable. Con válvulas limitadoras y de PEEP. Constituido por: a) Una bolsa con interior de caucho siliconado y exterior de cloropreno. Reusable y reesterilizable por autoclave de vapor a 134°C, con una capacidad de 1500 a 2000 cm3 de Oxígeno. b) Una válvula limitadora de presión, que pueda regular presiones hasta el 100%. c) Una bolsa provista de un depósito controlado por válvula, de modo que el aire pueda ser enriquecido hasta un 100%. d) Un tubo de extensión, que permita conectar la bolsa del resucitador a la válvula o a la mascarilla facial, con un mínimo de 30 cm de longitud. e) Una mascarilla facial, transparente, con manguito autoinflable y capuchón.La válvula de PEEP debe ser reesterilizable por autoclave de vapor. Con sistema de graduación de 5 a 20 cm de agua. Será adaptable a la rama expiratoria correspondiente al modelo y la marca de la bolsa de Ambú. Envasado individualmente en envase que garantice su conservación. Variedad: Para adulto, tipo Ambú, con válvula de Peep reesterilizable por autoclave de vapor;50;Salud
